Pan_gene_id,Rep_transcript,B73,Tzi8,Ky21,M162W,Ms71,Oh7B,Oh43,M37W,Mo18W,NC350,HP301,Il14H,P39,CML52,CML69,Ki11,CML228,CML247,CML277,CML322,CML333,Ki3,CML103,Tx303,NC358,B97,na_count,class,Subgenome,number_genome_presence
Zm00037ab051480,Zm00037ab051480_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab051480_T001,NA,25,PrivateGene,NA,1
Zm00037ab051490,Zm00037ab051490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab051490_T001,NA,25,PrivateGene,NA,1
Zm00037ab053520,Zm00037ab053520_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab053520_T001,NA,25,PrivateGene,NA,1
Zm00037ab053720,Zm00037ab053720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab053720_T001,NA,25,PrivateGene,NA,1
Zm00037ab054410,Zm00037ab054410_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab054410_T001,NA,25,PrivateGene,NA,1
Zm00037ab055260,Zm00037ab055260_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab055260_T001,NA,25,PrivateGene,NA,1
Zm00037ab055270,Zm00037ab055270_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab055270_T001,NA,25,PrivateGene,NA,1
Zm00037ab056520,Zm00037ab056520_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab056520_T001,NA,25,PrivateGene,NA,1
Zm00037ab056530,Zm00037ab056530_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab056530_T001,NA,25,PrivateGene,NA,1
Zm00037ab058070,Zm00037ab058070_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab058070_T001,NA,25,PrivateGene,NA,1
Zm00037ab058080,Zm00037ab058080_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab058080_T001,NA,25,PrivateGene,NA,1
Zm00037ab059690,Zm00037ab059690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab059690_T001,NA,25,PrivateGene,NA,1
Zm00037ab060490,Zm00037ab060490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab060490_T001,NA,25,PrivateGene,NA,1
Zm00037ab061650,Zm00037ab061650_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab061650_T001,NA,25,PrivateGene,NA,1
Zm00037ab062060,Zm00037ab062060_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab062060_T001,NA,25,PrivateGene,NA,1
Zm00037ab064110,Zm00037ab064110_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab064110_T001,NA,25,PrivateGene,NA,1
Zm00037ab065440,Zm00037ab065440_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab065440_T001,NA,25,PrivateGene,NA,1
Zm00037ab066010,Zm00037ab066010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab066010_T001,NA,25,PrivateGene,NA,1
Zm00037ab066020,Zm00037ab066020_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab066020_T001,NA,25,PrivateGene,NA,1
Zm00037ab066630,Zm00037ab066630_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab066630_T001,NA,25,PrivateGene,NA,1
Zm00037ab066650,Zm00037ab066650_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab066650_T001,NA,25,PrivateGene,NA,1
Zm00037ab068120,Zm00037ab068120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab068120_T001,NA,25,PrivateGene,NA,1
Zm00037ab068130,Zm00037ab068130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab068130_T001,NA,25,PrivateGene,NA,1
Zm00037ab068190,Zm00037ab068190_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab068190_T001,NA,25,PrivateGene,NA,1
Zm00037ab068200,Zm00037ab068200_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab068200_T001,NA,25,PrivateGene,NA,1
Zm00037ab068980,Zm00037ab068980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab068980_T001,NA,25,PrivateGene,NA,1
Zm00037ab071310,Zm00037ab071310_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071310_T001,NA,25,PrivateGene,NA,1
Zm00037ab071490,Zm00037ab071490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071490_T001,NA,25,PrivateGene,NA,1
Zm00037ab071500,Zm00037ab071500_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071500_T001,NA,25,PrivateGene,NA,1
Zm00037ab071580,Zm00037ab071580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071580_T001,NA,25,PrivateGene,NA,1
Zm00037ab071620,Zm00037ab071620_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071620_T001,NA,25,PrivateGene,NA,1
Zm00037ab071680,Zm00037ab071680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071680_T001,NA,25,PrivateGene,NA,1
Zm00037ab071690,Zm00037ab071690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071690_T001,NA,25,PrivateGene,NA,1
Zm00037ab071700,Zm00037ab071700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071700_T001,NA,25,PrivateGene,NA,1
Zm00037ab071950,Zm00037ab071950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab071950_T001,NA,25,PrivateGene,NA,1
Zm00037ab072670,Zm00037ab072670_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab072670_T001,NA,25,PrivateGene,NA,1
Zm00037ab072680,Zm00037ab072680_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab072680_T001,NA,25,PrivateGene,NA,1
Zm00037ab072720,Zm00037ab072720_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab072720_T001,NA,25,PrivateGene,NA,1
Zm00037ab075660,Zm00037ab075660_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab075660_T001,NA,25,PrivateGene,NA,1
Zm00037ab075850,Zm00037ab075850_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab075850_T001,NA,25,PrivateGene,NA,1
Zm00037ab076860,Zm00037ab076860_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab076860_T001,NA,25,PrivateGene,NA,1
Zm00037ab077170,Zm00037ab077170_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab077170_T001,NA,25,PrivateGene,NA,1
Zm00037ab077940,Zm00037ab077940_T003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab077940_T003,NA,25,PrivateGene,NA,1
Zm00037ab078150,Zm00037ab078150_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078150_T001,NA,25,PrivateGene,NA,1
Zm00037ab078490,Zm00037ab078490_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078490_T001,NA,25,PrivateGene,NA,1
Zm00037ab078500,Zm00037ab078500_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078500_T001,NA,25,PrivateGene,NA,1
Zm00037ab078580,Zm00037ab078580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078580_T001,NA,25,PrivateGene,NA,1
Zm00037ab078590,Zm00037ab078590_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078590_T001,NA,25,PrivateGene,NA,1
Zm00037ab078600,Zm00037ab078600_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab078600_T001,NA,25,PrivateGene,NA,1
Zm00037ab079570,Zm00037ab079570_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab079570_T001,NA,25,PrivateGene,NA,1
Zm00037ab079770,Zm00037ab079770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab079770_T001,NA,25,PrivateGene,NA,1
Zm00037ab079940,Zm00037ab079940_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab079940_T001,NA,25,PrivateGene,NA,1
Zm00037ab081710,Zm00037ab081710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab081710_T001,NA,25,PrivateGene,NA,1
Zm00037ab085280,Zm00037ab085280_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab085280_T001,NA,25,PrivateGene,NA,1
Zm00037ab085290,Zm00037ab085290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab085290_T001,NA,25,PrivateGene,NA,1
Zm00037ab085780,Zm00037ab085780_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab085780_T001,NA,25,PrivateGene,NA,1
Zm00037ab086150,Zm00037ab086150_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab086150_T001,NA,25,PrivateGene,NA,1
Zm00037ab086290,Zm00037ab086290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab086290_T001,NA,25,PrivateGene,NA,1
Zm00037ab087330,Zm00037ab087330_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087330_T001,NA,25,PrivateGene,NA,1
Zm00037ab087360,Zm00037ab087360_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087360_T001,NA,25,PrivateGene,NA,1
Zm00037ab087380,Zm00037ab087380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087380_T001,NA,25,PrivateGene,NA,1
Zm00037ab087420,Zm00037ab087420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087420_T001,NA,25,PrivateGene,NA,1
Zm00037ab087510,Zm00037ab087510_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087510_T001,NA,25,PrivateGene,NA,1
Zm00037ab087580,Zm00037ab087580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab087580_T001,NA,25,PrivateGene,NA,1
Zm00037ab088180,Zm00037ab088180_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab088180_T002,NA,25,PrivateGene,NA,1
Zm00037ab089390,Zm00037ab089390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab089390_T001,NA,25,PrivateGene,NA,1
Zm00037ab089400,Zm00037ab089400_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab089400_T001,NA,25,PrivateGene,NA,1
Zm00037ab089750,Zm00037ab089750_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab089750_T001,NA,25,PrivateGene,NA,1
Zm00037ab089760,Zm00037ab089760_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab089760_T001,NA,25,PrivateGene,NA,1
Zm00037ab090690,Zm00037ab090690_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab090690_T001,NA,25,PrivateGene,NA,1
Zm00037ab090700,Zm00037ab090700_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab090700_T001,NA,25,PrivateGene,NA,1
Zm00037ab092980,Zm00037ab092980_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab092980_T001,NA,25,PrivateGene,NA,1
Zm00037ab093010,Zm00037ab093010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab093010_T001,NA,25,PrivateGene,NA,1
Zm00037ab095290,Zm00037ab095290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab095290_T001,NA,25,PrivateGene,NA,1
Zm00037ab098360,Zm00037ab098360_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab098360_T001,NA,25,PrivateGene,NA,1
Zm00037ab098370,Zm00037ab098370_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab098370_T001,NA,25,PrivateGene,NA,1
Zm00037ab098920,Zm00037ab098920_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab098920_T001,NA,25,PrivateGene,NA,1
Zm00037ab099990,Zm00037ab099990_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab099990_T001,NA,25,PrivateGene,NA,1
Zm00037ab100130,Zm00037ab100130_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab100130_T001,NA,25,PrivateGene,NA,1
Zm00037ab100150,Zm00037ab100150_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab100150_T001,NA,25,PrivateGene,NA,1
Zm00037ab101420,Zm00037ab101420_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab101420_T001,NA,25,PrivateGene,NA,1
Zm00037ab103730,Zm00037ab103730_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab103730_T001,NA,25,PrivateGene,NA,1
Zm00037ab106810,Zm00037ab106810_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab106810_T001,NA,25,PrivateGene,NA,1
Zm00037ab106830,Zm00037ab106830_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab106830_T001,NA,25,PrivateGene,NA,1
Zm00037ab106840,Zm00037ab106840_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab106840_T001,NA,25,PrivateGene,NA,1
Zm00037ab108990,Zm00037ab108990_T002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab108990_T002,NA,25,PrivateGene,NA,1
Zm00037ab109280,Zm00037ab109280_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab109280_T001,NA,25,PrivateGene,NA,1
Zm00037ab109290,Zm00037ab109290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab109290_T001,NA,25,PrivateGene,NA,1
Zm00037ab109710,Zm00037ab109710_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab109710_T001,NA,25,PrivateGene,NA,1
Zm00037ab111120,Zm00037ab111120_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab111120_T001,NA,25,PrivateGene,NA,1
Zm00037ab112200,Zm00037ab112200_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab112200_T001,NA,25,PrivateGene,NA,1
Zm00037ab112770,Zm00037ab112770_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab112770_T001,NA,25,PrivateGene,NA,1
Zm00037ab112870,Zm00037ab112870_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab112870_T001,NA,25,PrivateGene,NA,1
Zm00037ab112880,Zm00037ab112880_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab112880_T001,NA,25,PrivateGene,NA,1
Zm00037ab114030,Zm00037ab114030_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab114030_T001,NA,25,PrivateGene,NA,1
Zm00037ab114180,Zm00037ab114180_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab114180_T001,NA,25,PrivateGene,NA,1
Zm00037ab115010,Zm00037ab115010_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab115010_T001,NA,25,PrivateGene,NA,1
Zm00037ab116070,Zm00037ab116070_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab116070_T001,NA,25,PrivateGene,NA,1
Zm00037ab117950,Zm00037ab117950_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab117950_T001,NA,25,PrivateGene,NA,1
Zm00037ab117960,Zm00037ab117960_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab117960_T001,NA,25,PrivateGene,NA,1
Zm00037ab118580,Zm00037ab118580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab118580_T001,NA,25,PrivateGene,NA,1
Zm00037ab119210,Zm00037ab119210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab119210_T001,NA,25,PrivateGene,NA,1
Zm00037ab119580,Zm00037ab119580_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab119580_T001,NA,25,PrivateGene,NA,1
Zm00037ab120290,Zm00037ab120290_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab120290_T001,NA,25,PrivateGene,NA,1
Zm00037ab120380,Zm00037ab120380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab120380_T001,NA,25,PrivateGene,NA,1
Zm00037ab120390,Zm00037ab120390_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab120390_T001,NA,25,PrivateGene,NA,1
Zm00037ab121040,Zm00037ab121040_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab121040_T001,NA,25,PrivateGene,NA,1
Zm00037ab121050,Zm00037ab121050_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab121050_T001,NA,25,PrivateGene,NA,1
Zm00037ab121210,Zm00037ab121210_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab121210_T001,NA,25,PrivateGene,NA,1
Zm00037ab121380,Zm00037ab121380_T001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zm00037ab121380_T001,NA,25,PrivateGene,NA,1
