"","Query_gene","B73","Tzi8","Ky21","M162W","Ms71","Oh7B","Oh43","M37W","Mo18W","NC350","HP301","Il14H","P39","CML52","CML69","Ki11","CML228","CML247","CML277","CML322","CML333","Ki3","CML103","Tx303","NC358","B97","occurance_genome","Min_copy","Max_copy","spread"
"12715","Zm00001eb332410_T002",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,25,0,2,2
"12716","Zm00001eb332560_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"12717","Zm00001eb332730_T001",1,0,1,0,1,0,2,1,0,1,0,1,0,1,2,1,1,0,0,1,0,1,1,0,0,0,14,0,2,2
"12718","Zm00001eb332840_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12719","Zm00001eb333200_T001",1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,26,1,2,1
"12720","Zm00001eb333250_T001",1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,2
"12721","Zm00001eb333370_T001",1,2,0,1,2,2,0,0,1,0,1,1,1,0,2,2,1,0,0,0,1,2,1,1,0,2,17,0,2,2
"12722","Zm00001eb333390_T001",2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,7,0,2,2
"12723","Zm00001eb333740_T001",1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,2,1,2,2,1,25,0,2,2
"12724","Zm00001eb333800_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12725","Zm00001eb333880_T001",1,1,1,1,0,1,2,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,16,0,2,2
"12726","Zm00001eb334530_T001",1,1,2,0,0,1,0,0,0,2,2,0,0,2,0,0,1,1,0,1,0,1,1,3,0,1,14,0,3,3
"12727","Zm00001eb334640_T001",1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,8,0,2,2
"12728","Zm00001eb335020_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12729","Zm00001eb335120_T001",2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,26,1,2,1
"12730","Zm00001eb336050_T001",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,2,0,22,0,2,2
"12731","Zm00001eb336130_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"12732","Zm00001eb336240_T001",2,0,0,0,1,0,1,1,1,1,2,0,0,1,2,1,0,2,2,2,2,0,0,0,0,1,15,0,2,2
"12733","Zm00001eb336250_T004",1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12734","Zm00001eb336700_T001",1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,26,1,2,1
"12735","Zm00001eb337620_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,26,1,2,1
"12736","Zm00001eb337660_T001",2,0,1,1,1,1,0,1,2,0,0,0,0,2,1,1,1,0,0,2,0,0,0,0,0,1,13,0,2,2
"12737","Zm00001eb338040_T001",1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,23,0,2,2
"12738","Zm00001eb338070_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"12739","Zm00001eb338820_T001",2,1,0,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,2,2
"12740","Zm00001eb338970_T001",1,0,2,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,18,0,2,2
"12741","Zm00001eb339400_T001",1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,0,1,1,1,1,0,2,1,1,1,24,0,2,2
"12742","Zm00001eb339640_T001",2,1,0,0,0,1,2,2,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,9,0,2,2
"12743","Zm00001eb339830_T001",1,1,0,1,0,1,0,0,0,0,0,1,2,2,1,1,1,1,0,1,0,1,0,1,1,0,15,0,2,2
"12744","Zm00001eb340020_T001",3,2,0,3,0,3,3,3,0,0,0,0,0,1,1,1,3,4,0,0,4,0,4,1,2,1,16,0,4,4
"12745","Zm00001eb340310_T001",1,0,0,0,1,1,0,1,0,1,1,2,1,1,0,0,0,1,1,0,0,1,1,0,1,1,15,0,2,2
"12746","Zm00001eb340620_T001",3,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,10,0,4,4
"12747","Zm00001eb340840_T001",1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,23,0,2,2
"12748","Zm00001eb341030_T001",1,1,1,1,2,1,2,1,0,2,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,21,0,2,2
"12749","Zm00001eb341060_T001",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,21,0,2,2
"12750","Zm00001eb341070_T001",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,21,0,2,2
"12751","Zm00001eb341100_T001",2,1,1,1,1,2,1,2,0,1,0,0,0,0,1,1,1,1,2,1,2,1,2,2,1,1,21,0,2,2
"12752","Zm00001eb341140_T001",1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12753","Zm00001eb341170_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12754","Zm00001eb341320_T001",1,1,1,2,1,1,1,1,0,1,0,1,0,0,2,1,2,1,1,1,2,2,2,1,1,2,22,0,2,2
"12755","Zm00001eb341560_T001",1,1,1,1,2,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,21,0,2,2
"12756","Zm00001eb341850_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12757","Zm00001eb341950_T001",1,1,0,0,1,1,0,3,1,0,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,0,18,0,3,3
"12758","Zm00001eb342480_T001",1,0,1,0,1,1,1,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,1,13,0,2,2
"12759","Zm00001eb342500_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,26,1,2,1
"12760","Zm00001eb342600_T001",2,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,18,0,2,2
"12761","Zm00001eb342770_T001",2,2,1,1,1,2,1,4,1,1,1,0,0,1,2,2,1,1,1,2,1,2,1,2,1,1,24,0,4,4
"12762","Zm00001eb343300_T001",1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2
"12763","Zm00001eb343540_T001",1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"12764","Zm00001eb343600_T001",1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,26,1,2,1
"12765","Zm00001eb343650_T001",1,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,26,1,3,2
"12766","Zm00001eb343700_T001",2,1,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,2,0,1,1,1,1,1,21,0,2,2
"12767","Zm00001eb343740_T001",1,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,0,2,2
"12768","Zm00001eb344280_T001",1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,25,0,2,2
"12769","Zm00001eb344320_T001",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,26,1,2,1
"12770","Zm00001eb344450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"12771","Zm00001eb344460_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,26,1,2,1
"12772","Zm00001eb344610_T001",1,1,1,0,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,1,0,1,1,0,1,1,20,0,2,2
"12773","Zm00001eb344660_T001",1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,0,1,0,0,1,0,19,0,2,2
"12774","Zm00001eb344860_T001",1,1,0,1,2,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,20,0,2,2
"12775","Zm00001eb345260_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"12776","Zm00001eb345330_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"12777","Zm00001eb345730_T001",1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,26,1,2,1
"12778","Zm00001eb345940_T001",1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3
"12779","Zm00001eb346740_T001",1,0,1,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,12,0,2,2
"12780","Zm00001eb346990_T001",1,0,1,1,2,1,1,1,1,0,1,2,0,0,1,1,1,0,0,1,1,0,0,1,1,1,18,0,2,2
"12781","Zm00001eb347930_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,26,1,2,1
"12782","Zm00001eb348060_T001",1,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,0,24,0,2,2
"12783","Zm00001eb348210_T001",1,1,1,3,1,1,2,3,2,4,1,1,2,2,2,2,1,1,2,3,1,1,1,1,3,1,26,1,4,3
"12784","Zm00001eb348410_T001",1,1,1,1,1,2,0,2,2,2,0,2,2,1,2,2,1,1,2,2,2,2,2,1,0,2,23,0,2,2
"12785","Zm00001eb348880_T001",1,1,0,2,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,16,0,2,2
"12786","Zm00001eb349740_T001",1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2
"12787","Zm00001eb350380_T001",2,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,24,0,4,4
"12788","Zm00001eb350670_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12789","Zm00001eb351140_T001",2,0,2,0,2,0,1,2,0,3,2,1,1,1,1,1,1,1,3,2,1,1,0,2,2,1,21,0,3,3
"12790","Zm00001eb351600_T001",1,1,0,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,25,0,2,2
"12791","Zm00001eb351660_T001",1,2,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,9,0,2,2
"12792","Zm00001eb351680_T001",1,1,0,0,1,1,0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,13,0,2,2
"12793","Zm00001eb352190_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"12794","Zm00001eb352390_T002",1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,26,1,2,1
"12795","Zm00001eb352510_T001",1,1,0,2,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,19,0,2,2
"12796","Zm00001eb352840_T001",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,26,1,3,2
"12797","Zm00001eb353090_T001",2,1,2,1,1,2,2,1,0,2,1,1,3,0,1,2,1,2,2,1,1,1,1,1,0,2,23,0,3,3
"12798","Zm00001eb353160_T001",1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,2,1,1,0,1,17,0,2,2
"12799","Zm00001eb353200_T001",1,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,22,0,3,3
"12800","Zm00001eb353310_T001",1,0,0,0,0,0,1,2,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,2,0,1,14,0,2,2
"12801","Zm00001eb353890_T001",2,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,20,0,2,2
"12802","Zm00001eb354130_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12803","Zm00001eb354160_T001",1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12804","Zm00001eb354220_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,26,1,2,1
"12805","Zm00001eb354400_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"12806","Zm00001eb354590_T001",1,0,1,0,0,1,1,0,0,1,0,3,2,0,1,1,0,0,1,0,1,0,1,0,0,0,12,0,3,3
"12807","Zm00001eb354740_T001",1,1,1,1,1,1,1,1,2,1,0,0,1,1,2,1,1,1,2,1,1,1,1,1,2,0,23,0,2,2
"12808","Zm00001eb355000_T001",1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1,1,1,1,14,0,2,2
"12809","Zm00001eb355020_T001",1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12810","Zm00001eb355040_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,0,1,25,0,2,2
"12811","Zm00001eb355230_T001",1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,11,0,2,2
"12812","Zm00001eb355390_T001",1,0,1,1,0,1,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,1,0,0,2,1,13,0,2,2
"12813","Zm00001eb355480_T001",1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,0,2,2
"12814","Zm00001eb355560_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12815","Zm00001eb355730_T001",2,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,4,4
"12816","Zm00001eb355770_T001",1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,26,1,2,1
"12817","Zm00001eb356740_T001",2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,2,2
"12818","Zm00001eb357060_T001",3,0,0,5,1,0,1,0,1,3,1,1,1,0,0,0,0,0,0,1,0,1,2,2,1,0,14,0,5,5
"12819","Zm00001eb357130_T001",1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,1,1,1,1,1,21,0,2,2
"12820","Zm00001eb357470_T001",1,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,2,2
"12821","Zm00001eb357820_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12822","Zm00001eb357990_T001",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2
"12823","Zm00001eb358230_T001",2,1,2,0,1,0,0,1,1,1,1,2,3,1,1,2,2,1,0,1,3,1,0,2,1,4,21,0,4,4
"12824","Zm00001eb359020_T001",1,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,2,2
"12825","Zm00001eb359180_T001",1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,10,0,2,2
"12826","Zm00001eb360310_T001",1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"12827","Zm00001eb360660_T001",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"12828","Zm00001eb360700_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"12829","Zm00001eb360870_T001",1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,2,2
"12830","Zm00001eb361270_T001",2,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,24,0,2,2
"12831","Zm00001eb361650_T001",2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,1,3,2
"12832","Zm00001eb361720_T001",3,0,1,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,1,1,3,0,2,0,0,13,0,3,3
"12833","Zm00001eb361830_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,26,1,2,1
"12834","Zm00001eb362120_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12835","Zm00001eb362180_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,25,0,2,2
"12836","Zm00001eb362780_T001",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"12837","Zm00001eb362890_T001",1,1,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,20,0,2,2
"12838","Zm00001eb363380_T001",2,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,21,0,2,2
"12839","Zm00001eb363700_T001",1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"12840","Zm00001eb363760_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,25,0,2,2
"12841","Zm00001eb363800_T001",3,2,3,3,2,1,1,1,2,2,3,3,3,2,3,4,2,3,2,3,2,3,2,3,2,3,26,1,4,3
"12842","Zm00001eb364030_T001",2,1,2,1,1,2,1,1,1,0,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,21,0,2,2
"12843","Zm00001eb364330_T001",1,0,0,2,0,2,0,0,0,3,0,0,0,2,2,3,0,2,1,1,2,1,2,2,1,3,16,0,3,3
"12844","Zm00001eb365090_T001",2,0,0,0,2,1,0,1,0,0,0,1,2,0,0,1,0,1,0,1,1,0,0,0,0,1,11,0,2,2
"12845","Zm00001eb365380_T001",1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,1,2,1,15,0,2,2
"12846","Zm00001eb365910_T001",1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,1,24,0,2,2
"12847","Zm00001eb366480_T001",2,3,1,2,2,2,1,4,1,3,1,2,4,2,4,1,2,1,3,2,2,2,3,2,1,4,26,1,4,3
"12848","Zm00001eb367850_T001",1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,25,0,2,2
"12849","Zm00001eb367930_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"12850","Zm00001eb368220_T001",1,0,1,0,0,1,1,2,1,0,0,2,1,0,1,1,1,0,1,0,0,1,2,1,2,2,17,0,2,2
"12851","Zm00001eb368230_T001",1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,3,2,1,2,26,1,4,3
"12852","Zm00001eb368310_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"12853","Zm00001eb369070_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"12854","Zm00001eb370350_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,25,0,2,2
"12855","Zm00001eb370420_T001",1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,3,1,2,1,26,1,3,2
"12856","Zm00001eb370450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,26,1,2,1
"12857","Zm00001eb370480_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,26,1,2,1
"12858","Zm00001eb370580_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12859","Zm00001eb370870_T001",1,1,2,1,1,1,1,1,1,2,2,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,25,0,2,2
"12860","Zm00001eb371080_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,26,1,2,1
"12861","Zm00001eb371400_T001",2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,7,0,2,2
"12862","Zm00001eb371690_T001",1,1,1,0,2,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,15,0,2,2
"12863","Zm00001eb371750_T001",1,2,0,1,2,0,1,0,2,2,1,1,2,1,2,2,0,1,2,2,2,1,1,0,0,1,20,0,2,2
"12864","Zm00001eb372030_T001",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,2,2
"12865","Zm00001eb372510_T001",1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,26,1,2,1
"12866","Zm00001eb372620_T001",1,1,1,1,1,1,1,4,3,6,1,1,1,1,5,1,1,1,2,3,4,2,1,5,5,5,26,1,6,5
"12867","Zm00001eb372730_T001",1,0,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,2,1,0,18,0,2,2
"12868","Zm00001eb373000_T001",1,1,0,1,1,0,1,1,1,3,1,1,1,1,1,1,2,2,1,0,1,1,1,2,1,1,23,0,3,3
"12869","Zm00001eb373470_T001",1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,1,13,0,2,2
"12870","Zm00001eb373660_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"12871","Zm00001eb373910_T001",1,1,0,1,0,2,1,1,0,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,0,0,18,0,2,2
"12872","Zm00001eb373930_T004",1,0,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,0,2,1,2,2,2,2,2,1,24,0,2,2
"12873","Zm00001eb374010_T001",1,1,1,1,2,1,1,0,1,0,2,1,1,1,1,1,1,0,0,1,2,1,1,1,3,1,22,0,3,3
"12874","Zm00001eb374960_T001",1,0,0,2,0,1,0,1,1,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0,12,0,2,2
"12875","Zm00001eb375020_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"12876","Zm00001eb375980_T001",2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,6,0,4,4
"12877","Zm00001eb376690_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12878","Zm00001eb376730_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"12879","Zm00001eb376820_T001",1,2,1,2,2,0,1,0,2,1,1,2,1,2,2,1,2,2,1,0,0,8,2,1,2,2,22,0,8,8
"12880","Zm00001eb376840_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,25,0,2,2
"12881","Zm00001eb376870_T001",1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"12882","Zm00001eb377060_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,26,1,2,1
"12883","Zm00001eb377090_T001",1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,2,1,1,1,0,1,17,0,2,2
"12884","Zm00001eb377380_T001",1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,26,1,2,1
"12885","Zm00001eb377450_T001",1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"12886","Zm00001eb377810_T001",1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2,26,1,2,1
"12887","Zm00001eb377880_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"12888","Zm00001eb377930_T001",1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,25,0,2,2
"12889","Zm00001eb378040_T001",1,0,1,0,1,2,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,13,0,2,2
"12890","Zm00001eb378070_T001",1,3,1,2,1,0,1,1,2,1,1,1,1,0,1,2,0,0,0,0,1,1,0,1,0,0,17,0,3,3
"12891","Zm00001eb378290_T001",1,2,2,1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,2,1,2,1,2,2,2,2,26,1,3,2
"12892","Zm00001eb378610_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"12893","Zm00001eb378760_T001",2,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,10,0,2,2
